시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기일자,거래유형,중개사소재지
서울특별시 강남구 압구정동,486,0486,0000,한양4,101.09,202306,1,"       325,000",11,1978,압구정로 313,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,486,0486,0000,한양4,208.65,202306,27,"       640,000",12,1978,압구정로 313,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,513,0513,0000,한양5,102.35,202306,2,"       298,000",13,1979,압구정로 401,,20230731,중개거래,서울 강남구
서울특별시 강남구 압구정동,513,0513,0000,한양5,115.24,202306,27,"       395,000",4,1979,압구정로 401,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,436,0436,0000,"현대10차(201,202동)",108.15,202306,8,"       370,000",5,1982,압구정로29길 69,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,369-1,0369,0001,"현대1차(12,13,21,22,31,32,33동)",161.18,202306,8,"       500,000",2,1976,압구정로29길 71,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,456,0456,0000,"현대6차(78~81,83,84,86,87동)",144.7,202306,27,"       475,000",14,1978,압구정로 201,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,456,0456,0000,"현대7차(73~77,82,85동)",144.2,202306,15,"       480,000",5,1979,압구정로 201,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,481,0481,0000,현대8차(성수현대:91~95동),163.67,202306,23,"       495,000",10,1980,압구정로 309,, ,중개거래,서울 강남구
서울특별시 강남구 압구정동,481,0481,0000,현대8차(성수현대:91~95동),163.67,202306,29,"       520,000",8,1980,압구정로 309,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,755-4,0755,0004,e-편한세상,84.991,202306,1,"       256,000",8,2005,선릉로69길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,755-4,0755,0004,e-편한세상,84.675,202306,3,"       242,000",15,2005,선릉로69길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,755-4,0755,0004,e-편한세상,84.991,202306,7,"       253,000",6,2005,선릉로69길 20,,20230727,중개거래,서울 강남구
서울특별시 강남구 역삼동,755-4,0755,0004,e-편한세상,59.606,202306,17,"       193,000",15,2005,선릉로69길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,755-4,0755,0004,e-편한세상,59.606,202306,17,"       194,000",10,2005,선릉로69길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,716-3,0716,0003,개나리SK뷰,127.27,202306,17,"       345,000",11,2012,역삼로 315-1,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,754,0754,0000,개나리래미안,59.95,202306,6,"       184,000",4,2006,역삼로 306,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,754,0754,0000,개나리래미안,84.93,202306,10,"       239,000",14,2006,역삼로 306,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,722,0722,0000,경남아너스빌,81.013,202306,1,"       149,500",8,2002,언주로85길 13,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,763-16,0763,0016,래미안그레이튼,59.97,202306,10,"       190,000",20,2009,도곡로43길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,763-16,0763,0016,래미안그레이튼,59.97,202306,20,"       182,000",9,2009,도곡로43길 20,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,713-7,0713,0007,래미안펜타빌,135.67,202306,15,"       320,000",14,2007,역삼로 309,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,765-32,0765,0032,역삼2차아이파크,84.587,202306,17,"       218,000",8,2008,도곡로57길 12,, ,중개거래,"서울 강남구, 서울 성동구"
서울특별시 강남구 역삼동,713-11,0713,0011,역삼I'PARK,28.246,202306,15,"        76,500",7,2006,역삼로 307,,20230711,중개거래,서울 강남구
서울특별시 강남구 역삼동,713-11,0713,0011,역삼I'PARK,28.246,202306,15,"        76,500",7,2006,역삼로 307,20230710, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,681-26,0681,0026,역삼동하나빌,33.37,202306,20,"        39,000",4,2002,봉은사로 312,,20230801,중개거래,서울 강남구
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.4,202306,1,"       155,000",4,2005,선릉로69길 19,,20230601,직거래,-
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.53,202306,7,"       185,000",8,2005,선릉로69길 19,,20230728,중개거래,서울 강남구
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.4,202306,10,"       174,300",6,2005,선릉로69길 19,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.4,202306,11,"       183,000",9,2005,선릉로69길 19,, ,중개거래,"서울 강남구, 서울 영등포구"
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.4,202306,20,"       185,000",14,2005,선릉로69길 19,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,757,0757,0000,역삼래미안,59.4,202306,29,"       187,000",20,2005,선릉로69길 19,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,711-3,0711,0003,역삼자이,59.9977,202306,14,"       200,000",20,2016,언주로 420,,20230704,중개거래,서울 강남구
서울특별시 강남구 역삼동,754-1,0754,0001,역삼푸르지오,84.9097,202306,17,"       240,000",10,2006,언주로 332,, ,중개거래,서울 강남구
서울특별시 강남구 역삼동,709-5,0709,0005,테헤란아이파크,70.8333,202306,3,"       240,000",20,2014,테헤란로52길 16,,20230724,중개거래,서울 강남구
서울특별시 강남구 역삼동,709-5,0709,0005,테헤란아이파크,92.6232,202306,15,"       249,000",4,2014,테헤란로52길 16,,20230717,중개거래,서울 강남구
서울특별시 강남구 일원동,615-1,0615,0001,개포한신,107.6,202306,5,"       150,000",3,1984,개포로110길 43,,20230727,직거래,-
서울특별시 강남구 일원동,743,0743,0000,디에이치자이개포,132.92,202306,24,"       400,000",7,2021,영동대로 22,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,743,0743,0000,디에이치자이개포,84.75,202306,25,"       272,000",20,2021,영동대로 22,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,743,0743,0000,디에이치자이개포,84.64,202306,29,"       290,000",27,2021,영동대로 22,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,742,0742,0000,디에이치포레센트,84.94,202306,28,"       237,000",10,2021,개포로110길 38,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,741,0741,0000,래미안 개포 루체하임,84.97,202306,1,"       245,000",19,2018,개포로110길 50,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,741,0741,0000,래미안 개포 루체하임,84.97,202306,9,"       250,000",11,2018,개포로110길 50,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,716,0716,0000,목련타운,99.79,202306,3,"       196,500",4,1993,광평로19길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,716,0716,0000,목련타운,134.71,202306,15,"       228,000",3,1993,광평로19길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,734,0734,0000,상록수,74.54,202306,20,"       185,000",1,1993,광평로10길 15,,20230621,중개거래,서울 강남구
서울특별시 강남구 일원동,734,0734,0000,상록수,74.54,202306,20,"       185,000",1,1993,광평로10길 15,20230621, ,중개거래,서울 강남구
서울특별시 강남구 일원동,718,0718,0000,샘터마을,134.438,202306,17,"       250,000",11,1994,일원로 120,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,718,0718,0000,샘터마을,134.438,202306,20,"       245,350",12,1994,일원로 120,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,711,0711,0000,수서,39.98,202306,1,"        89,700",11,1992,양재대로55길 12,,20230705,중개거래,"서울 강남구, 서울 강동구"
서울특별시 강남구 일원동,711,0711,0000,수서,59.96,202306,17,"       120,000",7,1992,양재대로55길 12,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,711,0711,0000,수서,39.98,202306,28,"        89,500",13,1992,양재대로55길 12,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,615,0615,0000,우성7,83.69,202306,3,"       215,000",7,1987,개포로110길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,615,0615,0000,우성7,83.69,202306,10,"       220,000",5,1987,개포로110길 15,, ,중개거래,"서울 강남구, 서울 송파구"
서울특별시 강남구 일원동,615,0615,0000,우성7,83.69,202306,10,"       216,500",12,1987,개포로110길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,615,0615,0000,우성7,84.06,202306,15,"       145,000",5,1987,개포로110길 15,,20230712,직거래,-
서울특별시 강남구 일원동,615,0615,0000,우성7,84.06,202306,17,"       208,000",4,1987,개포로110길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,615,0615,0000,우성7,83.69,202306,18,"       220,000",9,1987,개포로110길 15,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,719,0719,0000,푸른마을아파트101동~111동,59.76,202306,10,"       140,000",2,1994,일원로14길 25,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,719,0719,0000,푸른마을아파트101동~111동,59.76,202306,10,"        90,000",6,1994,일원로14길 25,, ,직거래,-
서울특별시 강남구 일원동,719,0719,0000,푸른마을아파트101동~111동,84.93,202306,17,"       162,000",1,1994,일원로14길 25,, ,중개거래,서울 강남구
서울특별시 강남구 일원동,719,0719,0000,푸른마을아파트101동~111동,59.76,202306,20,"       140,000",6,1994,일원로14길 25,20230713, ,중개거래,서울 용산구
서울특별시 강남구 일원동,719,0719,0000,푸른마을아파트101동~111동,59.76,202306,20,"       140,000",6,1994,일원로14길 25,, ,중개거래,서울 용산구
서울특별시 강남구 자곡동,686,0686,0000,강남한양수자인(4단지),84.99,202306,9,"       154,000",6,2014,자곡로 260,, ,중개거래,서울 강남구
서울특별시 강남구 자곡동,686,0686,0000,강남한양수자인(4단지),59.88,202306,12,"       120,000",9,2014,자곡로 260,, ,중개거래,서울 강남구
서울특별시 강남구 자곡동,619,0619,0000,엘에이치강남힐스테이트,74.8,202306,1,"       116,000",7,2015,자곡로3길 21,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,134,0134,0000,래미안청담로이뷰,110.2,202306,30,"       275,000",12,1992,영동대로142길 16,,20230726,중개거래,서울 강남구
서울특별시 강남구 청담동,60,0060,0000,삼성청담공원아파트,107.22,202306,19,"       214,000",11,1999,도산대로96길 39,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,65,0065,0000,진흥아파트,180.67,202306,8,"       370,000",11,1984,학동로87길 9,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,65,0065,0000,진흥아파트,109.31,202306,15,"       234,000",10,1984,학동로 513,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,15,0015,0000,청담2차이-편한세상(204동),89.13,202306,29,"       185,000",5,2005,도산대로70길 43,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,33,0033,0000,청담동삼성1차(101동),59.4,202306,28,"       134,000",4,1997,삼성로133길 20,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,134-38,0134,0038,청담자이,49.593,202306,21,"       195,000",19,2011,영동대로138길 12,, ,중개거래,서울 강남구
서울특별시 강남구 청담동,134-38,0134,0038,청담자이,49.618,202306,28,"       177,000",9,2011,영동대로138길 12,, ,중개거래,서울 강남구
서울특별시 강동구 강일동,114,0114,0000,강동리버스트4단지,49.82,202306,3,"        61,000",3,2020,아리수로93가길 110,, ,중개거래,서울 강동구
서울특별시 강동구 강일동,114,0114,0000,강동리버스트4단지,49.82,202306,6,"        61,800",17,2020,아리수로93가길 110,, ,중개거래,"서울 강동구, 서울 서초구"
서울특별시 강동구 강일동,114,0114,0000,강동리버스트4단지,59.99,202306,21,"        77,000",4,2020,아리수로93가길 110,, ,중개거래,"경기 하남시, 서울 강동구"
서울특별시 강동구 강일동,66,0066,0000,강동리버스트8단지,59.97,202306,20,"        80,000",20,2021,아리수로93나길 88,,20230704,중개거래,경기 하남시
서울특별시 강동구 강일동,695,0695,0000,강일리버파크10단지,84.53,202306,15,"        89,500",7,2009,고덕로97길 20,, ,중개거래,서울 강동구
서울특별시 강동구 강일동,668,0668,0000,강일리버파크2단지,84.83,202306,16,"        82,000",9,2009,아리수로97길 68,,20230630,중개거래,서울 강동구
서울특별시 강동구 강일동,668,0668,0000,강일리버파크2단지,84.74,202306,23,"        89,500",10,2009,아리수로97길 68,, ,중개거래,서울 강동구
서울특별시 강동구 강일동,686,0686,0000,강일리버파크7단지,84.53,202306,5,"        85,000",2,2009,아리수로98길 25,20230714, ,중개거래,서울 강동구
서울특별시 강동구 강일동,686,0686,0000,강일리버파크7단지,84.74,202306,8,"        87,500",5,2009,아리수로98길 25,, ,중개거래,서울 강동구
서울특별시 강동구 강일동,686,0686,0000,강일리버파크7단지,59.88,202306,22,"        62,000",6,2009,아리수로98길 25,,20230710,중개거래,서울 강동구
서울특별시 강동구 강일동,707,0707,0000,고덕리엔파크1단지,84.98,202306,24,"       105,000",4,2011,상일로 152,, ,중개거래,서울 강동구
서울특별시 강동구 고덕동,499,0499,0000,고덕 아이파크,84.98,202306,12,"       138,000",20,2011,동남로79길 26,, ,중개거래,서울 강동구
서울특별시 강동구 고덕동,499,0499,0000,고덕 아이파크,59.99,202306,15,"       112,000",8,2011,동남로79길 26,, ,중개거래,서울 강동구
서울특별시 강동구 고덕동,499,0499,0000,고덕 아이파크,177.99,202306,29,"       240,000",19,2011,동남로79길 26,, ,중개거래,"서울 강남구, 서울 강동구"
서울특별시 강동구 고덕동,693,0693,0000,고덕그라시움,84.046,202306,1,"       141,700",2,2019,고덕로 333,,20230727,중개거래,서울 강동구
