,Date,Open_NVDA,High_NVDA,Low_NVDA,Close_NVDA,Adj Close_NVDA,Volume_NVDA,rate_of_return_NVDA,diff_NVDA,hl_diff_NVDA,Prev_Close_NVDA,Prev_ror_NVDA,Prev_diff_NVDA,Prev_Volume_NVDA,ror_day_NVDA,Open_SOXL,High_SOXL,Low_SOXL,Close_SOXL,Adj Close_SOXL,Volume_SOXL,rate_of_return_SOXL,diff_SOXL,hl_diff_SOXL,Prev_Close_SOXL,Prev_ror_SOXL,Prev_diff_SOXL,Prev_Volume_SOXL,ror_day_SOXL,Open_SOXS,High_SOXS,Low_SOXS,Close_SOXS,Adj Close_SOXS,Volume_SOXS,rate_of_return_SOXS,diff_SOXS,hl_diff_SOXS,Prev_Close_SOXS,Prev_ror_SOXS,Prev_diff_SOXS,Prev_Volume_SOXS,ror_day_SOXS,Open_TQQQ,High_TQQQ,Low_TQQQ,Close_TQQQ,Adj Close_TQQQ,Volume_TQQQ,rate_of_return_TQQQ,diff_TQQQ,hl_diff_TQQQ,Prev_Close_TQQQ,Prev_ror_TQQQ,Prev_diff_TQQQ,Prev_Volume_TQQQ,ror_day_TQQQ
90,2022-12-23,151.960007,153.389999,148.830002,152.059998,152.018448,34932600,0.065800866,0.099991,4.559997,153.389999,-4.691191069,-7.550003,56504500,-0.932258954,9.59,9.81,9.23,9.77,9.740256,92378600,1.876955162,0.18,0.58,9.78,-7.210626186,-0.76,135617300,-1.942740286,40.700001,41.970001,39.580002,39.66,38.804501,27700200,-2.55528495,-1.040001,2.389999,39.700001,6.691755084,2.490002,38639300,2.518891624,17.209999,17.719999,16.83,17.59,17.432915,165067300,2.208024533,0.380001,0.889999,17.540001,-3.784964344,-0.689999,230450200,-1.881425206
91,2022-12-27,150.740005,151,140.559998,141.210007,141.171417,46490200,-6.322142553,-9.529998,10.440002,152.059998,0.065800866,0.099991,34932600,-0.868073798,9.58,9.59,9.13,9.27,9.241779,78142100,-3.235908142,-0.31,0.46,9.77,1.876955162,0.18,92378600,-1.944728762,40.48,42.32,40.450001,41.860001,40.957043,23056600,3.409093379,1.380001,1.869999,39.66,-2.55528495,-1.040001,27700200,2.067574382,17.459999,17.48,16.719999,16.84,16.689613,131600300,-3.55096813,-0.619999,0.760001,17.59,2.208024533,0.380001,165067300,-0.739061967
92,2022-12-28,139.270004,142.619995,138.839996,140.360001,140.32164,35106600,0.782650225,1.089997,3.779999,141.210007,-6.322142553,-9.529998,46490200,-1.373842436,9.1,9.43,8.74,8.86,8.833026,83917300,-2.637362637,-0.24,0.69,9.27,-3.235908142,-0.31,78142100,-1.833872708,42.580002,44.139999,41.040001,43.599998,42.659512,24259800,2.395481334,1.019996,3.099998,41.860001,3.409093379,1.380001,23056600,1.720021459,16.75,17.200001,16.1,16.16,16.015686,182434600,-3.52238806,-0.59,1.100001,16.84,-3.55096813,-0.619999,131600300,-0.534441805
93,2022-12-29,144.020004,146.830002,142.270004,146.029999,145.990097,35492300,1.395635984,2.009995,4.559998,140.360001,0.782650225,1.089997,35106600,2.607582626,9.28,9.83,9.18,9.67,9.640561,90966000,4.202586207,0.39,0.65,8.86,-2.637362637,-0.24,83917300,4.740406321,41.549999,41.990002,38.84,39.299999,38.452267,27928400,-5.415162585,-2.25,3.150002,43.599998,2.395481334,1.019996,24259800,-4.701832784,16.67,17.5,16.530001,17.299999,17.145502,153054900,3.779238152,0.629999,0.969999,16.16,-3.52238806,-0.59,182434600,3.155940594
94,2022-12-30,143.339996,146.289993,142.330002,146.139999,146.100067,31049000,1.953399664,2.800003,3.959991,146.029999,1.395635984,2.009995,35492300,-1.842089309,9.27,9.7,9.06,9.67,9.640561,64369800,4.314994606,0.4,0.64,9.67,4.202586207,0.39,90966000,-4.136504654,41.209999,42.060001,39.450001,39.509998,38.657738,19544700,-4.125214854,-1.700001,2.61,39.299999,-5.415162585,-2.25,27928400,4.860051014,16.76,17.299999,16.5,17.299999,17.145502,150970600,3.221951074,0.539999,0.799999,17.299999,3.779238152,0.629999,153054900,-3.121381683
95,2023-01-03,148.509995,149.960007,140.960007,143.149994,143.11087,40127700,-3.609185362,-5.360001,9,146.139999,1.953399664,2.800003,31049000,1.621729859,10.17,10.21,9.19,9.36,9.331504,97509800,-7.96460177,-0.81,1.02,9.67,4.314994606,0.4,64369800,5.170630817,37.5,41.5,37.400002,40.889999,40.007969,21566700,9.039997333,3.389999,4.099998,39.509998,-4.125214854,-1.700001,19544700,-5.087314861,17.74,18.040001,16.469999,16.91,16.758987,179925900,-4.678692221,-0.83,1.570002,17.299999,3.221951074,0.539999,150970600,2.543358529
96,2023-01-04,145.669998,148.529999,142.410004,147.490005,147.449707,43132400,1.24940415,1.820007,6.119995,143.149994,-3.609185362,-5.360001,40127700,1.760394066,9.88,10.27,9.58,10.07,10.039343,114576600,1.923076923,0.19,0.69,9.36,-7.96460177,-0.81,97509800,5.555555556,38.610001,39.900002,36.880001,37.560001,36.749802,32354800,-2.719502649,-1.05,3.020001,40.889999,9.039997333,3.389999,21566700,-5.575930682,17.33,17.49,16.540001,17.17,17.016665,217636400,-0.923254472,-0.16,0.949999,16.91,-4.678692221,-0.83,179925900,2.483737433
97,2023-01-05,144.910004,145.639999,141.479996,142.649994,142.611008,38916800,-1.559595568,-2.26001,4.160003,147.490005,1.24940415,1.820007,43132400,-1.749271756,9.8,10,9.53,9.57,9.540865,83312800,-2.346938776,-0.23,0.47,10.07,1.923076923,0.19,114576600,-2.68123138,38.700001,39.73,37.970001,39.630001,38.775146,24192100,2.403100713,0.93,1.759999,37.560001,-2.719502649,-1.05,32354800,3.035143689,16.809999,16.85,16.280001,16.360001,16.2139,181252000,-2.676966251,-0.449998,0.569999,17.17,-0.923254472,-0.16,217636400,-2.09668608
98,2023-01-06,144.740005,150.100006,140.339996,148.589996,148.549393,40504400,2.659935655,3.849991,9.76001,142.649994,-1.559595568,-2.26001,38916800,1.465132203,9.95,11.07,9.56,10.87,10.836907,123492600,9.246231156,0.92,1.51,9.57,-2.346938776,-0.23,83312800,3.970741902,38.080002,39.599998,33.369999,34.09,33.354652,36125300,-10.47794588,-3.990002,6.229999,39.630001,2.403100713,0.93,24192100,-3.911175778,16.65,17.9,16.1,17.639999,17.482466,233447600,5.94593994,0.989999,1.8,16.360001,-2.676966251,-0.449998,181252000,1.772609916
99,2023-01-09,152.839996,160.559998,151.410004,156.279999,156.237289,50423100,2.250721729,3.440003,9.149994,148.589996,2.659935655,3.849991,40504400,2.860219473,11.53,12.27,11.28,11.53,11.494898,136968300,0,0,0.99,10.87,9.246231156,0.92,123492600,6.07175713,32.139999,32.849998,29.799999,32.110001,31.417362,40229000,-0.09333541,-0.029998,3.049999,34.09,-10.47794588,-3.990002,36125300,-5.720155471,18.08,18.959999,17.889999,18.01,17.849165,186021400,-0.387168142,-0.07,1.07,17.639999,5.94593994,0.989999,233447600,2.494336876
100,2023-01-10,155.070007,159.619995,154.720001,159.089996,159.046524,38410100,2.592370425,4.019989,4.899994,156.279999,2.250721729,3.440003,50423100,-0.77424623,11.38,11.99,11.19,11.97,11.933558,90401400,5.184534271,0.59,0.8,11.53,0,0,136968300,-1.300954033,32.529999,32.990002,30.799999,30.870001,30.204109,25282800,-5.102975872,-1.659998,2.190003,32.110001,-0.09333541,-0.029998,40229000,1.307997468,17.82,18.49,17.700001,18.49,18.324877,164361500,3.759820426,0.67,0.789999,18.01,-0.387168142,-0.07,186021400,-1.054969461
101,2023-01-11,158.399994,160.279999,155.630005,160.009995,159.966263,35328500,1.016414811,1.610001,4.649994,159.089996,2.592370425,4.019989,38410100,-0.433718032,11.98,12.43,11.65,12.4,12.362249,80469400,3.505843072,0.42,0.78,11.97,5.184534271,0.59,90401400,0.083542189,30.84,31.66,29.68,29.709999,29.06913,26651900,-3.664075875,-1.130001,1.98,30.870001,-5.102975872,-1.659998,25282800,-0.097184966,18.68,19.43,18.52,19.41,19.23666,151275000,3.907922912,0.73,0.91,18.49,3.759820426,0.67,164361500,1.027582477
102,2023-01-12,161,166.369995,154.919998,165.110001,165.064896,55140900,2.552795652,4.110001,11.449997,160.009995,1.016414811,1.610001,35328500,0.618714475,12.59,13.08,11.82,12.82,12.780971,135343400,1.826846704,0.23,1.26,12.4,3.505843072,0.42,80469400,1.532258065,29.309999,31.129999,28.120001,28.74,28.120054,51767600,-1.944725416,-0.569999,3.009998,29.709999,-3.664075875,-1.130001,26651900,-1.346348076,19.52,19.92,18.59,19.709999,19.533981,280926300,0.973355533,0.189999,1.33,19.41,3.907922912,0.73,151275000,0.566718187
103,2023-01-13,162.779999,169.220001,161.649994,168.990005,168.943817,44728700,3.814968693,6.210006,7.570007,165.110001,2.552795652,4.110001,55140900,-1.411181628,12.37,13,12.27,12.95,12.910575,74389800,4.688763137,0.58,0.73,12.82,1.826846704,0.23,135343400,-3.510140406,29.76,29.98,28.35,28.450001,27.836309,28386600,-4.40187836,-1.309999,1.63,28.74,-1.944725416,-0.569999,51767600,3.549060543,19.17,20.17,19.1,20.1,19.9205,159783000,4.851330203,0.93,1.07,19.709999,0.973355533,0.189999,280926300,-2.739721093
104,2023-01-17,168.990005,177.279999,168.990005,177.020004,176.971634,51110200,4.751759727,8.029999,8.289994,168.990005,3.814968693,6.210006,44728700,0,12.88,13.43,12.67,13.06,13.020241,74500500,1.397515528,0.18,0.76,12.95,4.688763137,0.58,74389800,-0.540540541,28.610001,29.08,27.41,28.190001,27.581919,28747600,-1.468018124,-0.42,1.67,28.450001,-4.40187836,-1.309999,28386600,0.562390138,20.059999,20.51,19.809999,20.209999,20.029514,139757900,0.747756767,0.15,0.700001,20.1,4.851330203,0.93,159783000,-0.19900995
105,2023-01-18,176.669998,178.729996,172.820007,173.770004,173.722519,43962400,-1.641475085,-2.899994,5.909989,177.020004,4.751759727,8.029999,51110200,-0.197721157,13.45,13.76,12.81,12.82,12.780971,82050400,-4.68401487,-0.63,0.95,13.06,1.397515528,0.18,74500500,2.986217458,27.389999,28.75,26.73,28.709999,28.0907,36639700,4.819277284,1.32,2.02,28.190001,-1.468018124,-0.42,28747600,-2.837892769,20.58,20.91,19.389999,19.459999,19.286213,186650100,-5.44218173,-1.120001,1.520001,20.209999,0.747756767,0.15,139757900,1.830781882
106,2023-01-19,170.360001,171.970001,167.309998,167.649994,167.604172,45293200,-1.590753102,-2.710007,4.660003,173.770004,-1.641475085,-2.899994,43962400,-1.962365726,12.48,12.52,11.62,11.77,11.734169,99618400,-5.689102564,-0.71,0.9,12.82,-4.68401487,-0.63,82050400,-2.652106084,29.52,31.440001,29.42,31.15,30.478067,45119300,5.521680217,1.63,2.020001,28.709999,4.819277284,1.32,36639700,2.821320196,19.07,19.309999,18.58,18.85,18.681662,166370700,-1.153644468,-0.22,0.729999,19.459999,-5.44218173,-1.120001,186650100,-2.004105961
107,2023-01-20,170.110001,178.559998,168.25,178.389999,178.341248,56496700,4.867437512,8.279998,10.309998,167.649994,-1.590753102,-2.710007,45293200,1.467346906,12.11,12.86,11.75,12.79,12.751062,89921600,5.615194055,0.68,1.11,11.77,-5.689102564,-0.71,99618400,2.888700085,30.25,31.139999,28.18,28.280001,27.669979,33647700,-6.512393388,-1.969999,2.959999,31.15,5.521680217,1.63,45119300,-2.889245586,19.18,20.450001,18.959999,20.389999,20.207909,161325200,6.308649635,1.209999,1.490002,18.85,-1.153644468,-0.22,166370700,1.75066313
108,2023-01-23,180.639999,192.449997,178.179993,191.929993,191.877548,65516300,6.249996713,11.289994,14.270004,178.389999,4.867437512,8.279998,56496700,1.261281469,13.18,14.91,13.13,14.74,14.695126,125178200,11.83611533,1.56,1.78,12.79,5.615194055,0.68,89921600,3.049257232,27.49,27.610001,23.73,24.049999,23.531221,60169600,-12.51364496,-3.440001,3.880001,28.280001,-6.512393388,-1.969999,33647700,-2.793497072,20.549999,22,20.379999,21.73,21.535942,194042100,5.742097603,1.180001,1.620001,20.389999,6.308649635,1.209999,161325200,0.78469842
109,2023-01-24,188.270004,194.949997,188.199997,192.649994,192.597351,49620400,2.326440701,4.37999,6.75,191.929993,6.249996713,11.289994,65516300,-1.906939579,14.29,14.85,14.16,14.44,14.396039,75816000,1.049685094,0.15,0.69,14.74,11.83611533,1.56,125178200,-3.052917232,24.83,24.98,23.879999,24.48,23.951946,32519800,-1.409585179,-0.35,1.100001,24.049999,-12.51364496,-3.440001,60169600,3.243247536,21.360001,21.870001,21.24,21.6,21.407104,145006500,1.123590771,0.239999,0.630001,21.73,5.742097603,1.180001,194042100,-1.702710538
110,2023-01-25,189.130005,193.699997,185.800003,193.229996,193.1772,44953700,2.16781626,4.099991,7.899994,192.649994,2.326440701,4.37999,49620400,-1.827142024,13.71,14.63,13.33,14.53,14.485765,93424800,5.98103574,0.82,1.3,14.44,1.049685094,0.15,75816000,-5.055401662,25.77,26.42,24.209999,24.299999,23.775827,43992500,-5.704311215,-1.470001,2.210001,24.48,-1.409585179,-0.35,32519800,5.269607843,20.559999,21.59,19.98,21.440001,21.248533,218083600,4.280165578,0.880002,1.61,21.6,1.123590771,0.239999,145006500,-4.814819444
111,2023-01-26,197.009995,201.660004,192.779999,198.020004,197.965881,48953500,0.512668913,1.010009,8.880005,193.229996,2.16781626,4.099991,44953700,1.956217502,15.02,15.3,14.3,15.24,15.193604,111443300,1.464713715,0.22,1,14.53,5.98103574,0.82,93424800,3.372333104,23.540001,24.76,23.08,23.17,22.670204,41127600,-1.571796875,-0.370001,1.68,24.299999,-5.704311215,-1.470001,43992500,-3.127563915,22.219999,22.719999,21.6,22.68,22.477457,203418900,2.070211614,0.460001,1.119999,21.440001,4.280165578,0.880002,218083600,3.638050203
112,2023-01-27,194.619995,206.279999,194.050003,203.649994,203.594345,54214200,4.639810519,9.029999,12.229996,198.020004,0.512668913,1.010009,48953500,-1.717002793,14.5,15.36,14.35,14.98,14.934395,101402600,3.310344828,0.48,1.01,15.24,1.464713715,0.22,111443300,-4.855643045,24.370001,24.549999,23.01,23.620001,23.110498,39543800,-3.077554244,-0.75,1.539999,23.17,-1.571796875,-0.370001,41127600,5.179115235,22.360001,23.82,22.33,23.33,23.121653,188411100,4.33809909,0.969999,1.49,22.68,2.070211614,0.460001,203418900,-1.410930335
113,2023-01-30,199.5,201.399994,191.5,191.619995,191.567627,48861100,-3.949877193,-7.880005,9.899994,203.649994,4.639810519,9.029999,54214200,-2.037807082,14.35,14.62,13.73,13.8,13.757988,81286700,-3.832752613,-0.55,0.89,14.98,3.310344828,0.48,101402600,-4.205607477,24.58,25.559999,24.17,25.4,24.8521,40086400,3.336045566,0.82,1.389999,23.620001,-3.077554244,-0.75,39543800,4.064347838,22.549999,22.9,21.85,21.93,21.734156,173908000,-2.749441364,-0.619999,1.05,23.33,4.33809909,0.969999,188411100,-3.343339048
114,2023-01-31,191.699997,196.869995,189.5,195.369995,195.316605,49801700,1.914448648,3.669998,7.369995,191.619995,-3.949877193,-7.880005,48861100,0.04175034,13.67,14.55,13.64,14.52,14.475796,97363300,6.217995611,0.85,0.91,13.8,-3.832752613,-0.55,81286700,-0.942028986,25.73,25.73,24.049999,24.07,23.550791,35955500,-6.451612903,-1.66,1.680001,25.4,3.336045566,0.82,40086400,1.299212598,21.940001,22.92,21.9,22.91,22.705404,158256900,4.421143828,0.969999,1.02,21.93,-2.749441364,-0.619999,173908000,0.045604195
115,2023-02-01,196.910004,211.919998,196.110001,209.429993,209.372757,66047700,6.358229011,12.519989,15.809997,195.369995,1.914448648,3.669998,49801700,0.788252567,14.73,17.280001,14.68,16.799999,16.748854,150219900,14.05294637,2.069999,2.600001,14.52,6.217995611,0.85,97363300,1.446280992,23.77,23.799999,19.559999,20.309999,19.871895,69409200,-14.55616744,-3.460001,4.24,24.07,-6.451612903,-1.66,35955500,-1.246364769,22.860001,24.950001,22.360001,24.389999,24.172188,271638800,6.692904344,1.529998,2.59,22.91,4.421143828,0.969999,158256900,-0.218240943
116,2023-02-02,210,219.490005,207,217.089996,217.03067,56427600,3.376188571,7.089996,12.490005,209.429993,6.358229011,12.519989,66047700,0.272170663,17.33,18.4,17.01,17.92,17.865446,116420900,3.404500866,0.59,1.39,16.799999,14.05294637,2.069999,150219900,3.154768045,19.709999,20.309999,18.41,18.99,18.58037,62816100,-3.652963148,-0.719999,1.899999,20.309999,-14.55616744,-3.460001,69409200,-2.954209894,25.959999,27.450001,25.75,26.91,26.669682,267885100,3.65948011,0.950001,1.700001,24.389999,6.692904344,1.529998,271638800,6.437064635
117,2023-02-03,210,217.449997,207.889999,211,210.942337,42936600,0.476190476,1,9.559998,217.089996,3.376188571,7.089996,56427600,-3.265924792,16.780001,18.129999,16.6,16.93,16.87846,94867600,0.893915322,0.149999,1.529999,17.92,3.404500866,0.59,116420900,-6.361601563,20.190001,20.379999,18.76,20.02,19.588152,64535300,-0.842005902,-0.170001,1.619999,18.99,-3.652963148,-0.719999,62816100,6.31912059,25.209999,27.139999,25.110001,25.52,25.292097,267404200,1.229674781,0.310001,2.029998,26.91,3.65948011,0.950001,267885100,-6.31735786
118,2023-02-06,208.059998,215.699997,207.860001,210.889999,210.832367,45219700,1.360185056,2.830001,7.839996,211,0.476190476,1,42936600,-1.393365877,16.120001,16.860001,15.86,16.1,16.050987,77254800,-0.124075675,-0.020001,1.000001,16.93,0.893915322,0.149999,94867600,-4.784400473,20.98,21.309999,20.110001,21,20.547012,45543100,0.095328885,0.02,1.199998,20.02,-0.842005902,-0.170001,64535300,4.795204795,24.85,25.450001,24.52,24.870001,24.647902,161816200,0.080486922,0.020001,0.930001,25.52,1.229674781,0.310001,267404200,-2.62539185
119,2023-02-07,213.820007,222.589996,211.5,221.729996,221.669403,66415000,3.699368039,7.909989,11.089996,210.889999,1.360185056,2.830001,45219700,1.389353698,16.219999,17.85,16.129999,17.59,17.536449,119100900,8.446369201,1.370001,1.720001,16.1,-0.124075675,-0.020001,77254800,0.745335404,20.860001,20.969999,18.719999,19,18.590155,56762600,-8.916591135,-1.860001,2.25,21,0.095328885,0.02,45543100,-0.666661905,24.83,26.690001,24.540001,26.41,26.174149,259894600,6.363270238,1.58,2.15,24.870001,0.080486922,0.020001,161816200,-0.160840363
120,2023-02-08,223.869995,228.779999,220.080002,222.050003,221.989319,55965100,-0.812968259,-1.819992,8.699997,221.729996,3.699368039,7.909989,66415000,0.965137347,17.33,17.690001,16.35,16.49,16.439796,72392900,-4.847085978,-0.84,1.340001,17.59,8.446369201,1.370001,119100900,-1.478112564,19.360001,20.379999,18.940001,20.219999,19.783836,37383900,4.4421382,0.859998,1.439998,19,-8.916591135,-1.860001,56762600,1.894742105,26.049999,26.299999,24.809999,24.99,24.766829,181257200,-4.069094206,-1.059999,1.49,26.41,6.363270238,1.58,259894600,-1.363123817
121,2023-02-09,226.059998,230.199997,221.199997,223.369995,223.30896,52387600,-1.189950909,-2.690003,9,222.050003,-0.812968259,-1.819992,55965100,1.805897296,17.33,17.9,16.209999,16.58,16.529524,84793400,-4.327755338,-0.75,1.690001,16.49,-4.847085978,-0.84,72392900,5.093996361,19.190001,20.58,18.5,20.08,19.646858,54064200,4.637826752,0.889999,2.08,20.219999,4.4421382,0.859998,37383900,-5.093956731,26.049999,26.09,23.93,24.32,24.102814,197598400,-6.641071272,-1.729999,2.16,24.99,-4.069094206,-1.059999,181257200,4.241692677
122,2023-02-10,216.899994,220.779999,208.110001,212.649994,212.591873,55073700,-1.959428362,-4.25,12.669998,223.369995,-1.189950909,-2.690003,52387600,-2.896539887,16.059999,16.219999,15.25,15.8,15.751899,78447700,-1.61892289,-0.259999,0.969999,16.58,-4.327755338,-0.75,84793400,-3.136314837,20.75,21.75,20.57,21.09,20.635071,51589700,1.638554217,0.34,1.18,20.08,4.637826752,0.889999,54064200,3.336653386,23.76,24.26,23.219999,23.82,23.607277,183931700,0.252525253,0.06,1.040001,24.32,-6.641071272,-1.729999,197598400,-2.302631579
123,2023-02-13,215.380005,220.479996,209.619995,217.880005,217.820465,47491900,1.160739132,2.5,10.860001,212.649994,-1.959428362,-4.25,55073700,1.28380488,15.99,16.620001,15.57,16.42,16.370012,60332300,2.689180738,0.43,1.050001,15.8,-1.61892289,-0.259999,78447700,1.202531646,20.83,21.389999,19.98,20.190001,19.754486,31466900,-3.072486798,-0.639999,1.409999,21.09,1.638554217,0.34,51589700,-1.232811759,24.139999,25.1,23.85,24.950001,24.727186,139869900,3.355435102,0.810002,1.25,23.82,0.252525253,0.06,183931700,1.343404702
124,2023-02-14,215.779999,230.490005,213.660004,229.710007,229.647247,67547400,6.45565301,13.930008,16.830001,217.880005,1.160739132,2.5,47491900,-0.963836034,16.059999,17.530001,15.67,17.33,17.277243,111460800,7.907852298,1.270001,1.860001,16.42,2.689180738,0.43,60332300,-2.192454324,20.690001,21.18,18.879999,19.07,18.658644,68369600,-7.829873957,-1.620001,2.300001,20.190001,-3.072486798,-0.639999,31466900,2.476473379,24.540001,25.74,24.049999,25.49,25.262363,255737200,3.871226411,0.949999,1.690001,24.950001,3.355435102,0.810002,139869900,-1.643286507
125,2023-02-15,225.490005,228.550003,221.059998,227.639999,227.577805,42057500,0.953476408,2.149994,7.490005,229.710007,6.45565301,13.930008,67547400,-1.837099766,16.809999,17.59,16.43,17.540001,17.486603,74638200,4.342665339,0.730002,1.16,17.33,7.907852298,1.270001,111460800,-3.000582804,19.709999,20.120001,18.84,18.85,18.443392,43770600,-4.363262525,-0.859999,1.280001,19.07,-7.829873957,-1.620001,68369600,3.35605139,25.02,26.1,24.85,26.059999,25.827272,137763700,4.156670663,1.039999,1.25,25.49,3.871226411,0.949999,255737200,-1.843860337
126,2023-02-16,221.330002,225.5,219.270004,220.020004,219.959869,41202600,-0.591875475,-1.309998,6.229996,227.639999,0.953476408,2.149994,42057500,-2.771919271,16.65,17.17,16.18,16.280001,16.230438,81774100,-2.222216216,-0.369999,0.99,17.540001,4.342665339,0.730002,74638200,-5.074121718,19.85,20.360001,19.290001,20.23,19.793621,52984700,1.914357683,0.38,1.07,18.85,-4.363262525,-0.859999,43770600,5.305039788,24.83,25.870001,24.530001,24.57,24.350578,194496500,-1.047120419,-0.26,1.34,26.059999,4.156670663,1.039999,137763700,-4.71987355
127,2023-02-17,216.309998,217.399994,209.75,213.880005,213.821564,46588800,-1.123384505,-2.429993,7.649994,220.020004,-0.591875475,-1.309998,41202600,-1.686213041,15.98,16.120001,15.04,15.5,15.452812,82871000,-3.003754693,-0.48,1.080001,16.280001,-2.222216216,-0.369999,81774100,-1.842757872,20.629999,21.799999,20.450001,21.209999,20.752481,51427600,2.811439787,0.58,1.349998,20.23,1.914357683,0.38,52984700,1.97725655,24.030001,24.23,23.299999,24.040001,23.825314,194902400,0.041614647,0.01,0.930001,24.57,-1.047120419,-0.26,194496500,-2.197798128
128,2023-02-21,210,214.940002,206.179993,206.550003,206.493561,41001500,-1.642855714,-3.449997,8.760009,213.880005,-1.123384505,-2.429993,46588800,-1.814103661,14.79,15.31,13.89,14.01,13.967349,68114400,-5.273833671,-0.78,1.42,15.5,-3.003754693,-0.48,82871000,-4.580645161,22.219999,23.440001,21.5,23.299999,22.7974,39551700,4.860486267,1.08,1.940001,21.209999,2.811439787,0.58,51427600,4.761904986,23.1,23.450001,22.290001,22.35,22.150406,150468800,-3.246753247,-0.75,1.16,24.040001,0.041614647,0.01,194902400,-3.910153747
129,2023-02-22,207.070007,211.039993,204.210007,207.539993,207.483276,51318400,0.226969616,0.469986,6.829986,206.550003,-1.642855714,-3.449997,41001500,0.251756956,14.11,14.41,13.54,13.83,13.787896,70471500,-1.984408221,-0.28,0.87,14.01,-5.273833671,-0.78,68114400,0.713775874,23.120001,24.09,22.6,23.65,23.139851,41046300,2.292383119,0.529999,1.49,23.299999,4.860486267,1.08,39551700,-0.772523638,22.450001,22.85,21.98,22.370001,22.170227,167338700,-0.356347423,-0.08,0.87,22.35,-3.246753247,-0.75,150468800,0.447431767
130,2023-02-23,234.399994,238.880005,230.25,236.639999,236.575333,111799500,0.955633557,2.240005,8.630005,207.539993,0.226969616,0.469986,51318400,12.94208437,15.13,15.34,14.28,15.08,15.034091,94198000,-0.330469266,-0.05,1.06,13.83,-1.984408221,-0.28,70471500,9.399855387,21.32,22.780001,21,21.309999,20.850325,53777800,-0.046909006,-0.010001,1.780001,23.65,2.292383119,0.529999,41046300,-9.852008457,23.190001,23.23,21.950001,22.93,22.725225,179770000,-1.121177183,-0.260001,1.279999,22.370001,-0.356347423,-0.08,167338700,3.665623439
131,2023-02-24,232.25,234.740005,229.470001,232.860001,232.796371,58971600,0.262648439,0.610001,5.270004,236.639999,0.955633557,2.240005,111799500,-1.855138192,14.29,14.54,13.96,14.31,14.266436,74689200,0.139958013,0.02,0.58,15.08,-0.330469266,-0.05,94198000,-5.23872679,22.530001,22.99,22.18,22.43,21.946167,40470000,-0.44385706,-0.100001,0.81,21.309999,-0.046909006,-0.010001,53777800,5.725021386,21.75,22.030001,21.35,21.77,21.575586,172781800,0.091954023,0.02,0.680001,22.93,-1.121177183,-0.260001,179770000,-5.146096816
132,2023-02-27,236.699997,238.800003,234.539993,235.009995,234.945786,45299400,-0.7139848,-1.690002,4.26001,232.860001,0.262648439,0.610001,58971600,1.649057796,14.96,15.01,14.5,14.5,14.455857,61896900,-3.07486631,-0.46,0.51,14.31,0.139958013,0.02,74689200,4.542278127,21.469999,22.18,21.379999,22.09,21.613501,27292100,2.887755141,0.620001,0.800001,22.43,-0.44385706,-0.100001,40470000,-4.279986625,22.48,22.799999,22.1,22.24,22.041388,138754400,-1.067615658,-0.24,0.699999,21.77,0.091954023,0.02,172781800,3.261368856
133,2023-02-28,233.720001,238.25,232.059998,232.160004,232.096558,45596300,-0.667464057,-1.559997,6.190002,235.009995,-0.7139848,-1.690002,45299400,-0.548910271,14.4,15.27,14.31,14.65,14.605399,59300500,1.736111111,0.25,0.96,14.5,-3.07486631,-0.46,61896900,-0.689655172,22.32,22.48,21.02,21.940001,21.466736,35043700,-1.70250448,-0.379999,1.46,22.09,2.887755141,0.620001,27292100,1.041195111,22.08,22.719999,22,22.129999,21.932367,127315800,0.226444746,0.049999,0.719999,22.24,-1.067615658,-0.24,138754400,-0.71942446
134,2023-03-01,231.919998,232.559998,225.080002,226.979996,226.917969,46002600,-2.130045724,-4.940002,7.479996,232.160004,-0.667464057,-1.559997,45596300,-0.103379564,14.81,15.22,14.48,14.68,14.635309,63832600,-0.87778528,-0.13,0.74,14.65,1.736111111,0.25,59300500,1.092150171,21.75,22.219999,21.129999,21.879999,21.40803,37253300,0.597696552,0.129999,1.09,21.940001,-1.70250448,-0.379999,35043700,-0.866002695,22.059999,22.209999,21.370001,21.59,21.397192,154386900,-2.130548601,-0.469999,0.839998,22.129999,0.226444746,0.049999,127315800,-0.316312712
135,2023-03-02,224.880005,233.800003,224.320007,233.139999,233.076279,38941500,3.673067332,8.259994,9.479996,226.979996,-2.130045724,-4.940002,46002600,-0.925187698,14.01,15.24,13.66,15.01,14.964304,73485400,7.137758744,1,1.58,14.68,-0.87778528,-0.13,63832600,-4.564032698,22.92,23.459999,21.09,21.4,20.938383,40296600,-6.631762653,-1.52,2.369999,21.879999,0.597696552,0.129999,37253300,4.753204056,21.01,22.299999,20.950001,22.110001,21.91255,157937300,5.235606854,1.100001,1.349998,21.59,-2.130548601,-0.469999,154386900,-2.686428902
