id,pub_year,name,organization,degree,org_name,org_organization,thesis_id,title
1370604,2015,정진환,서울대학교,석사,정진환,서울대학교 대학원,KDMT1201526896,Computational?Thinking?Game을?통한?패턴일반화?수학교육
1127078,2010,이은모,충남대학교,석사,이은모,충남대학교 대학원,KDMT1201020617,충격하중을 받는 철골구조물의 동특성을 활용한 구조건전성 평가기법
230150,2006,김길혜,서강대학교,석사,김길혜,서강대학교 언론대학원,KDMT1200659214,"배우훈련 방법에 관한 메소드(Methods) 비교 연구 : Lee Strasberg, Stella Adler, Sanford Meisner를 중심으로"
936927,2004,위세창,가톨릭대학교,석사,위세창,가톨릭대학교 대학원,KDMT1200465203,"방사광을 이용한 Zn_1-x_T_x_O_1-δ_(T=Co, Fe) 자성 반도체 산화물의 전자구조 연구"
571973,2002,문은석,전주대학교,석사,문은석,전주대학교 선교신학대학원,KDMT1200267570,고린도전서 15장에 나타난 부활의 수사학적 연구
383313,2008,김윤주,중앙대학교,석사,김윤주,중앙대학교 대학원,KDMT1200872448,"가중치 추출기법의 비교 : AHP, JA및 Swing 기법을 중심으로"
502615,2016,김혜연,가천대학교,박사,김혜연,가천대학교 대학원,KDMT1201628129,Study for IMP2/3 in metastasis of triple-negative breast cancer and screening of invadopodia inhibitor for development of therapeutics
1180062,2018,이지은,한양대학교,석사,Jieun Lee,한양대학교 대학원,KDMT1201819019,Fabrication and characterization of soft electrochromic device using viologen as an electrochromic material
172489,2004,구자승,광주과학기술원,석사,구자승,광주과학기술원,KDMT1200436218,고분자/카본 나노튜브 복합체 박막의 탈적심 및 확산 역학에 관한 연구
1444598,2012,지민호,충남대학교,박사,지민호,충남대학교 대학원,KDMT1201222588,"Process, structure and properties of wet-spun carbon nanotube composite fibers"
226162,2004,김기연,경북대학교,박사,김기연,경북대학교 대학원,KDMT1200446070,노화에 있어서 CD95와 산화 스트레스의 영향
876690,2014,양서광,우석대학교,석사,양서광,우석대학교 경영행정문화대학원,KDMT1201431828,중국 소셜커머스 고객의 불만족과 불평행동에 관한 연구
1527702,2020,최종근,상지대학교,석사,최종근,상지대학교 대학원,KDMT1202011003,저수로 물길조성과 복원기법을 통한 어류의 서식처 변화 분석
184140,2007,권승영,배재대학교,석사,권승영,배재대학교 정보통신대학원,KDMT1200703225,한국의 네트워크전 대응전략에 관한 연구
1009803,2008,이귀정,한국교원대학교,석사,이귀정,한국교원대학교 교육대학원,KDMT1200822778,자기평가를 도입한 문제 풀이과정의 비교 및 분석 : 지수·로그 실생활 문제 중심으로
984311,2010,윤주현,서울대학교,석사,윤주현,서울대학교 치의학대학원,KDMT1201029003,치과 보철 교합의 원칙과 응용
493719,2013,김현진,서울대학교,석사,김현진,서울대학교 대학원,KDMT1201373195,대식세포와 비교한 혈관내피 전구세포의 신생혈관형성에 대한 연구
575874,2001,문철영,고신대학교,석사,문철영,고신대학교 신학대학원,KDMT1200130951,김용옥교수의 노자 강의 비판
244853,2002,김동규,한국교원대학교,석사,김동규,한국교원대학교 교육대학원,KDMT1200223737,초등학생의 과학적 경험과 인지갈등과의 상관관계
1630439,2007,홍인석,명지대학교,석사,홍인석,명지대학교 대학원,KDMT1200770784,레티놀 유도체의 효율적 합성법과 자기조립능력에 관한 연구 ; 다양한 치환체를 가진 분자도선의 합성에 관한 연구
751897,2003,서범열,강원대학교,석사,서범열,강원대학교 산업대학원,KDMT1200366719,GIS와 RS를 이용한 전철역의 영향권 분석 및 위치선정
1618652,2005,홍금진,충남대학교,석사,홍금진,충남대학교 교육대학원,KDMT1200555225,충남 중소도시 청소년의 우유섭취실태와 섭취증진방안 연구
1195628,2019,이충연,고려대학교,석사,이충연,고려대학교 임상치의학대학원,KDMT1201966657,류마티스 환자의 골 신티그래피를 활용한 턱관절의 영상소견 : 턱관절 질환의 위험인자로서 류마티스 질환
701070,2013,박현정,중앙대학교,석사,박현정,중앙대학교 교육대학원,KDMT1201361525,은희경 소설의 여성주의적 양상 연구 : 1990년대 작품을 중심으로
379891,2004,김유진,이화여자대학교,석사,김유진,이화여자대학교 대학원,KDMT1200431885,남북한 경제협력과  동북아 경제권 형성의 상호관계 및 기대효과 : 제도적 안정성 확보를 중심으로
1546043,2015,최희정,서원대학교,석사,최희정,서원대학교 교육대학원,KDMT1201579006,타악 합주 교수 지도 방안 연구 : 고등학생을 중심으로
1188221,2015,이찬원,경일대학교,석사,이찬원,경일대학교 산업경영대학원,KDMT1201502380,FDS를 이용한 공동주택 급기가압 제연설비 효율성에 대한 연구
1355975,2013,정의룡,연세대학교,박사,정의룡,연세대학교 대학원,KDMT1201363629,근로연계 복지정책의 효과성 분석 : 한국을 중심으로
1378058,2003,정현아,대전대학교,석사,정현아,대전대학교 대학원,KDMT1200316619,수종 한약재의 치아미백 효과에 관한 실험적 연구
1548934,2020,칸구오신,경북대학교,석사,칸구오신,경북대학교 대학원,KDMT1202045568,조류인플루엔자(AI)퇴치용 댐 전용 어도시설물 연구
724839,2001,배종효,인하대학교,석사,배종효,인하대학교 대학원,KDMT1200104675,측지선 알고리즘을 이용한 막구조물의 재단도 생성
506395,2008,김호연,경북대학교,석사,김호연,경북대학교 대학원,KDMT1200835046,"음원(아날로그, 디지털)이 배추의 생육 및 식물호르몬(GA, ABA, JA) 함량 변화에 미치는 영향"
1269494,2006,장성택,한국교원대학교,석사,장성택,한국교원대학교 교육대학원,KDMT1200641731,중학교 체육수업에서 개별화수업모형의 효과
1631568,2010,홍정은,전주교육대학교,석사,홍정은,전주교육대학교 교육대학원,KDMT1201010831,교원능력개발평가에 관한 초등학교 교원의 인식 연구 : 전라북도 시범선도 학교를 대상으로
710779,2017,박힘찬,고려대학교,석사,박힘찬,고려대학교 보건대학원,KDMT1201742664,유해화학물질 안전교육의 학습관련요인이 학습/전이 효과에 미치는 영향
1216931,2016,이혜인,대구가톨릭대학교,석사,이혜인,대구가톨릭대학교 대학원,KDMT1201639009,암세포 표적지향성 광역학치료용 나노전달체 개발
317214,2004,김성훈,경희대학교,석사,김성훈,경희대학교 대학원,KDMT1200426688,Neural Oscillatory Network를 이용한 이동물체 추출에 관한 연구
1570469,2006,하선희,동아대학교,석사,하선희,동아대학교 대학원,KDMT1200634590,관능성 단량체를 가진 아크릴계 다중 Core-Shell 복합입자의 제조와 특성에 관한 연구
393454,2018,김은희,연세대학교,석사,김은희,연세대학교 대학원,KDMT1201863060,일 종합병원 간호사의 영성과 임종간호태도에서 공감역량의 매개효과
1225826,1999,이희두,전북대학교,석사,이희두,全北大學校 大學院,KDMT1199902332,GRASS에 기반한 Web-GIS 시스템 모델과 활용
865294,2004,안재민,성균관대학교,석사,안재민,성균관대학교 교육대학원,KDMT1200422173,정보기술 교사연수의 체계성 확보를 위한 방안에 관한 연구
548196,2015,락차,호서대학교,석사,락차,호서대학교 대학원,KDMT1201507622,인신매매 방지를 위한 국제적 대응방안에 관한 연구
1366445,2002,정지연,포항공과대학교,석사,정지연,포항공과대학교 대학원,KDMT1200262436,오리나무 뿌리혹에서 발현되는 dicarboxylate 수송체 Ag196에 관한 연구
1325783,2013,정민경,광운대학교,석사,정민경,광운대학교 상담복지정책대학원,KDMT1201335124,청소년의 주말여가활동 특성이 진지한 여가 정도에 미치는 영향
1145745,2022,이재현,국민대학교,석사,李在晛,국민대학교 자동차공학전문대학원,KDMT12022000011231,차량 파라미터 추정 알고리즘 개발 및 샤시제어 적용에 관한 연구
800339,2008,송서철,장로회신학대학교,석사,송서철,장로회신학대학교 교육대학원,KDMT1200812634,참된 '그리스도인 됨' 을 위한 제자교육
1534584,2006,최진일,숭실대학교,석사,최진일,숭실대학교 대학원,KDMT1200615920,워크플로우의 재사용성과 확장성 향상을 위한 객체지향적 워크플로우 모델
527828,2011,남상숙,동양대학교,석사,남상숙,동양대학교 교육대학원,KDMT1201163460,초등영어 영재교육 프로그램 연구
711040,2021,반보미,세종대학교,석사,반보미,세종대학교 관광대학원,KDMT12021000015805,조직구성원의 상급자직위 선망 및 승진욕구·고용불안정 지각이 직무열의와 직무성과에 미치는 영향 : 상사신뢰의 조절효과를 중심으로
1117394,2013,이원규,한밭대학교,석사,이원규,한밭대학교 산업대학원,KDMT1201314893,민감도 분석을 이용한 전원주택 사업성 분석 모델
1514748,2020,최윤미,중앙대학교,석사,최윤미,중앙대학교 교육대학원,KDMT1202048750,독서교실 운영 개선방안에 관한 연구 : 서울지역 중학교를 중심으로
641184,2010,박영근,동국대학교,석사,박영근,동국대학교 문화예술대학원,KDMT1201080699,남북한 문화재 교류협력방안에 관한 연구
974021,2016,윤성유,이화여자대학교,석사,윤성유,이화여자대학교 대학원,KDMT1201606475,Validation for analytical method of 8 polycyclic aromatic hydrocarbons added into mint (Mentha arvensis Linne)
910216,2014,오영문,차의과학대학교,석사,오영문,차의과학대학교 대학원,KDMT1201561743,인간 췌장 암세포에 대한 SRC와 SRC 하류신호인자 억제제의 항암 효과
811097,2008,송하진,경성대학교,석사,송하진,경성대학교 교육대학원,KDMT1200868753,고교축구선수의 포지션별 경기기술과 운동능력 및 체조성의 비교 및 관련성 검토
973499,2013,윤성광,남부대학교,박사,윤성광,남부대학교 대학원,KDMT1201380787,근육관리프로그램이 만성경부통증 환자의 경부기능장애와 정서지표에 미치는 영향
1182722,2015,이지희,차의과학대학교,석사,Jihee Lee,차의과학대학교 대학원,KDMT1201561778,Regulatory mechanism of SERPINB2 expression by DRAK2
949692,2009,유연호,호서대학교,박사,유연호,호서대학교 벤처전문대학원,KDMT1200938039,창업의지의 영향요인에 관한 실증연구 : 경력지향성과 사회문화적요인 그리고 창업지원프로그램 참여의사를 중심으로
1649362,2007,황의호,전주대학교,석사,황의호,전주대학교 교육대학원,KDMT1200777948,교원 성과상여금제도에 대한 중등교사들의 인식 연구
1287606,2015,장혁,인하대학교,박사,장혁,인하대학교 대학원,KDMT1201533093,레이더-영상 융합 교통 검지 시스템을 위한 객체 인식에 관한 연구 [전자자료]
1441443,2014,주혜려,건국대학교,석사,주혜려,건국대학교 대학원,KDMT1201415699,중국기업 최고경영자 팀의 특성과 국제화 정도 간의 관계
742208,2016,변재형,군산대학교,석사,변재형,군산대학교 대학원,KDMT1201629091,종합병원 병동부의 기능공간별 개선방안 연구
531537,2000,남진숙,순천대학교,석사,남진숙,순천대학교 교육대학원,KDMT1200006808,초등학교 열린교육의 문제점과 발전적 방안
510716,2011,김회민,홍익대학교,석사,김회민,홍익대학교 대학원,KDMT1201101577,새로운 전자 수송 층 구조를 사용한 효율적인 백색 인광 유기발광다이오드의 제작 및 특성연구
502872,2001,김혜영,경희대학교,석사,김혜영,경희대학교 교육대학원,KDMT1200108971,한국미술에 있어서 백색의 미감에 관한 연구
1159831,2016,이종구,건국대학교,석사,이종구,건국대학교 부동산대학원,KDMT1201631960,계층분석기법(AHP)을 활용한 기업형임대주택(뉴스테이)의 주거환경 결정요인 연구
1626763,2010,홍승수,국민대학교,석사,홍승수,국민대학교 교육대학원,KDMT1201068482,인권교육 프로그램이 중학생의 민주시민의식에 미치는 영향
473965,2005,김태헌,서울시립대학교,석사,김태헌,서울시립대학교 도시과학대학원,KDMT1200519916,후분양 민간개발사업 출자 금융기관의 SPC 운영 핵심성공인자에 관한 연구
573830,2007,문종국,서울교육대학교,석사,문종국,서울교육대학교 교육대학원,KDMT1200761018,학교통일교육과정의 내용체계 개선에 대한 연구
1364112,2018,정주경,전북대학교,석사,정주경,전북대학교 대학원,KDMT1201824223,치아 발생 과정에서 상피성 BMP 신호전달의 역할
292446,2003,김상민,한국외국어대학교,석사,김상민,한국외국어대학교 대학원,KDMT1200365472,회사채신용등급변경이 주식의 VaR에 미치는 영향
497758,2010,김형아,순천대학교,석사,김형아,순천대학교 대학원,KDMT1201006385,R. Schumann의 『Davidsb?ndlert?nze Op.6』에 대한 분석 연구
889065,2013,양효선,서울교육대학교,석사,양효선,서울교육대학교 교육대학원,KDMT1201362447,"초등 수학, 과학, 정보 영재교육대상자의 다중지능과 수리적 능력의 비교 분석"
1432500,2015,조호정,가톨릭대학교,박사,조호정,가톨릭대학교 대학원,KDMT1201558449,Analysis of movement axes of the ankle and subtalar joints: Relationship with the articular surfaces of the talus
576316,2007,문학기,성균관대학교,석사,문학기,성균관대학교 대학원,KDMT1200776483,DNA 분자와 Polypyrrole을 이용한 전도성 나노 와이어 제작에 관한 연구
660197,2003,박재모,경기대학교,박사,박재모,경기대학교 대학원,KDMT1200355755,수명주기 분석을 통한 관광지 성장관리 전략: 제주도를 중심으로
1108864,2015,이예건,숙명여자대학교,석사,이예건,숙명여자대학교 대학원,KDMT1201538160,대학생의 학업스트레스 수준에 따른 역기능적 태도 및 학업정서의 차이
955238,2000,유재홍,광주과학기술원,석사,유재홍,광주과학기술원,KDMT1200031041,Slide 가이드의 마찰 특성과 열변형 효과
989458,1999,윤형준,한남대학교,석사,윤형준,한남대학교 교육대학원,KDMT1199950006,금속의 가공 방법을 학습하기 위한 멀티미디어 CAI 프로그램 개발
635429,1998,박순영,전남대학교,석사,박순영,全南大學校 大學院,KDMT1199824125,Aaron Copland의 “Old American Songs”에 관한 분석연구
403369,2021,김재민,한양대학교,석사,Jaemin Kim,한양대학교 대학원,KDMT12021000001708,The meta analysis of the effectiveness of sports sponsorship on consumer response in Korea
1481401,2011,최나,부산외국어대학교,석사,崔娜,부산외국어대학교 대학원,KDMT1201144499,한·중 단오 풍속의 비교 연구
1580954,2006,한명주,서강대학교,석사,한명주,서강대학교 대학원,KDMT1200668231,현대국어 형식명사 구성의 양태성 연구
1434887,2012,주곤봉,배재대학교,석사,주곤봉,배재대학교 대학원,KDMT1201203070,다중 모니터 사용을 위한 USB 그래픽 어댑터에 관한 연구
1236460,2017,임새롬,한세대학교,석사,임새롬,한세대학교 대학원,KDMT1201747833,Body-softening for musicians
449932,2017,김지훈,한양대학교,석사,김지훈,한양대학교 대학원,KDMT1201702912,Centrifugal Partition Chromatography의 기울기 용리 시스템을 이용한 용담사간탕의 항산화 효소 유도 성분 추적 분리 연구
757189,2004,서영현,전북대학교,석사,서영현,전북대학교 대학원,KDMT1200402876,Synthesis and optical properties of side-chain photochromic polymer containing naphthopyran
1305511,2003,전종원,수원대학교,박사,전종원,수원대학교 대학원,KDMT1200327592,서키트 웨이트 트레이닝 볼링선수의 경기력 향상에 미치는 영향
1311509,2016,정 조,전북대학교,박사,정 조,전북대학교 대학원,KDMT1201651678,양자화학적 계산을 통한 태양전지용 주개-받개 공중합체의 설계
676809,2021,박주형,고려대학교,박사,Joohyung Park,고려대학교 대학원,KDMT12022000005804,Detection of toxic and biological substances using electrochemical sensor functionalized with nano-bio materials
1206035,2019,이현규,서울대학교,석사,Hyunkyu Lee,서울대학교 대학원,KDMT12022000058305,Analysis of antibiotic susceptibility for Lactobacillus and Bifidobacterium and their antibiotic resistant genes
884379,2021,양정현,고려대학교,박사,梁正賢,고려대학교 대학원,KDMT12022000005084,조선 전기 驛道制 연구
529190,2003,남연영,홍익대학교,석사,남연영,홍익대학교 산업미술대학원,KDMT1200356962,Y-O(Young-Old)세대를 위한 HTS(Home Theater System)디자인에 관한 연구
1473161,2008,천지혜,가톨릭대학교,석사,천지혜,가톨릭대학교 대학원,KDMT1200807466,악몽빈도가 악몽고통과 정신병리에 미치는 영향 : 악몽대처방식의 중재효과 검증
935417,2006,원주연,경희대학교,석사,원주연,경희대학교 행정대학원,KDMT1200615542,건강증진을 위한 보건소 영양사업 개선 방안연구
1538008,2013,최필규,호서대학교,석사,최필규,호서대학교 대학원,KDMT1201312756,반도체 고온공정용 AlN Hot Plate의 전열 수치해석
150658,2012,고아라,충북대학교,석사,고아라,충북대학교 대학원,KDMT1201209366,금강 상류 중소 규모 유역을 대상으로 한 대표 유역 특성인자와 홍수지표의 관계식 도출
916300,2013,오지영,인하대학교,석사,오지영,인하대학교 경영대학원,KDMT1201322139,성과급제도의 공정성과 만족도가 개인수준의 지식창조에 미치는 영향 [전자자료]
927826,2010,우민경,중앙대학교,석사,우민경,중앙대학교 예술대학원,KDMT1201011727,무용공연 대중화와 콘텐츠개발을 위한 제작자 사례분석
999004,2018,이경민,고려대학교,석사,이경민,고려대학교 교육대학원,KDMT1201803650,일본어 교과 내용을 반영한 현장학습에 관한 연구 : 고등학교 일본어와 수학여행을 중심으로
1575131,2007,하태준,경북대학교,석사,하태준,경북대학교 산업대학원,KDMT1200735138,R.P.F 합성형 연속교의 시공단계별 해석
822618,2006,신부섭,한성대학교,석사,신부섭,한성대학교 예술대학원,KDMT1200613048,로코코시대 헤어스타일의 조형적 특성분석을 통한 업스타일 기법의 재현에 관한 연구
980532,2012,윤이근,한국교원대학교,석사,윤이근,한국교원대학교 교육대학원,KDMT1201210072,초등학교 과학과 수업목표 분석 : 2007 개정 교육과정을 중심으로
606333,2006,박미정,대구대학교,석사,박미정,대구대학교 재활과학대학원,KDMT1200671754,총체적 언어 접근법이 학령기 자폐성 아동의 읽기와 쓰기 능력개선에 미치는 효과
1336372,2005,정소영,성균관대학교,석사,정소영,성균관대학교 대학원,KDMT1200574346,영어 단어 강세 연구
183173,2010,권순모,경북대학교,석사,권순모,경북대학교 대학원,KDMT1201041970,보행 불가능한 만성 뇌졸중 환자에서 균형 훈련기의 효과
1545176,2013,최훈일,청주대학교,박사,최훈일,청주대학교 대학원,KDMT1201322839,난독증 학습장애의 선별과 중재를 위한 컴퓨터 보조공학도구에 관한 연구
624130,2002,박성오,경북대학교,석사,박성오,경북대학교 대학원,KDMT1200237909,과일 생산농가의 전자상거래 실태와 발전 방안
1020170,2018,이다혜,고려대학교,석사,이다혜,고려대학교 교육대학원,KDMT1201803704,"청소년의 행동습관, 가정환경, 스트레스가 자살에 미치는 영향요인 분석 : 청소년건강행태온라인조사를 바탕으로(2016)"
788646,2022,손영은,서울대학교,석사,손영은,서울대학교 행정대학원,KDMT12022000040709,안보적·사회적 요인이 국방예산 변화에 미치는 영향 연구 [전자자료]
1264715,2014,장미선,이화여자대학교,박사,장미선,이화여자대학교 대학원,KDMT1201409924,한국 목회자사모의 역할 분석과 목회행정가 양성 방안 연구
225839,2002,김기수,동신대학교,석사,김기수,동신대학교 대학원,KDMT1200237233,돼지 미성숙 난포란의 체외성숙 및 발생에 관한 연구
1601483,2018,함민정,이화여자대학교,석사,함민정,이화여자대학교 교육대학원,KDMT1201814658,중학생의 학교스포츠클럽 참여정도에 따른 회복탄력성과 학업적 실패내성 차이
1640215,2001,황미영,충북대학교,석사,황미영,충북대학교 대학원,KDMT1200158718,청소년의 사이버공간 경험과 개인특성 및 부모통제
1295297,2021,전민주,부경대학교,박사,전민주,부경대학교 대학원,KDMT12021000039162,R744/R404A 하이브리드 캐스케이드 냉동시스템의 성능 및 엑서지 특성
1171961,2003,이준열,전남대학교,석사,이준열,전남대학교 산업대학원,KDMT1200359707,지방자치시대의 지역정보화구축에 따른 정보통신의 실체 연구: 광산구청을 중심으로
809148,2006,송지은,공주대학교,석사,송지은,공주대학교 교육대학원,KDMT1200607050,Book talk가 초등학교 고학년 학생의 독서흥미 유발에 미치는 영향에 관한 연구
317628,2018,김성훈,한국과학기술원,박사,Kim | Sunghoon,한국과학기술원,KDMT1201843331,Development of agent-based network transmission model for inter-network traffic flow control in urban area
496799,2013,김형석,고려대학교,석사,김형석,고려대학교 행정대학원,KDMT1201305852,과거 북한 군사정책을 통해 본 김정은 정권의 군사정책 전망
1327220,2008,정병,원광대학교,석사,정병,원광대학교 대학원,KDMT1200851626,열대열말라리아의 단백질 분해효소인 Calpain의 특성에 관한 연구
944984,2019,유상일,중앙대학교,석사,유상일,중앙대학교 대학원,KDMT1201912215,동시 송수신 무선랜에서 Ack 충돌 문제를 위한 No Ack 기반 매체접근제어 프로토콜
407292,2014,김재현,창원대학교,석사,김재현,창원대학교 대학원,KDMT1201431362,선사·고대 남강의 범람에 따른 사회변화 : 주거지와 경작지를 중심으로
899112,2021,염자묵,세한대학교,석사,염자묵,세한대학교 대학원,KDMT12021000059555,중국 사립유치원 교사의 전문성 발달에 관한 조사 연구 : 구이저우성 T시의 사립유치원을 중심으로
1496194,2013,최성두,홍익대학교,석사,최성두,홍익대학교 미술대학원,KDMT1201313267,왜곡된 이미지를 통한 정체성의 상징에 관한 연구 : 본인작품 〈시간의 흐름〉 시리즈를 중심으로
323671,2013,김소희,인제대학교,석사,김소희,인제대학교 대학원,KDMT1201365025,김해시 본산준공업지역에서 악취물질의 농도변화 연구
245003,2015,김동균,한국교원대학교,석사,김동균,한국교원대학교 교육대학원,KDMT1201572565,협력학습을 적용한 소그룹 기악 즉흥연주 지도방안 : 초등학교 6학년을 중심으로
563860,2017,몽크체체그,가천대학교,석사,몽크체체그,가천대학교 대학원,KDMT1201714947,한류 문화의 요소가 몽골인의 구매태도와 구매행위에 미치는 영향 : 한국내 거주하는 몽골인을 중심으로
998613,2000,이경미,단국대학교,석사,이경미,단국대학교 행정대학원,KDMT1200012533,장애아동 통합교육에 관한 연구 : 일반학교 내 특수학급을 중심으로
1371677,2014,정창수,경희대학교,박사,정창수,경희대학교 대학원,KDMT1201453988,지방채 발행 결정요인 분석
427186,2014,김종우,영남대학교,석사,김종우,영남대학교 대학원,KDMT1201458999,군용 전자파 차폐 인클로저의 성능 검증 방법에 관한 연구
760815,2014,서재강,한국교원대학교,석사,서재강,한국교원대학교 교육대학원,KDMT1201429881,초등학교 야외교육 활동에 대한 사례 연구
668016,2016,박정하,광운대학교,석사,박정하,광운대학교 교육대학원,KDMT1201658142,"전직준비를 위한 생애설계 그룹코칭 프로그램이 자존감, 전직준비도, 회복탄력성에 미치는 효과"
945069,2014,유상헌,서울대학교,박사,유상헌,서울대학교 대학원,KDMT1201467123,Structure determination of the type Ⅲ effector protein XopQ from Xanthomonas oryzae pv. oryzae and its functional implications
450126,2014,김지희,순천향대학교,석사,김지희,순천향대학교 대학원,KDMT1201420408,고식적 견관절 자기공명영상에 추가적인 사각시상면 영상 이용 시 회전근개 손상 검출 진단능 차이에 대한 고찰
1421832,2016,조정재,백석대학교,석사,조정재,백석대학교 기독교전문대학원,KDMT1201629672,"하나님의 나라 관점으로 본 마가복음 구조 이해 : 왕권, 제자도, 성전의 3중 구조를 따라서"
530122,2015,남윤후,한양대학교,석사,남윤후,한양대학교 대학원,KDMT1201552562,기업예술교육으로서의 심미적 판단력 형성에 관한 연구
1516954,2018,최은미,국민대학교,박사,최은미,국민대학교 테크노디자인전문대학원,KDMT1201848870,제조업의 서비스화 지원 컨설팅 프레임워크로서의 4E 모델 연구
723614,2004,배재원,경북대학교,석사,배재원,경북대학교 대학원,KDMT1200446634,격자 연화 스트럿-타이 모델 방법에 의한 철근 콘크리트 부재의 극한강도평가
665059,1999,박정선,서울교육대학교,석사,朴貞善,서울敎育大學校 敎育大學院,KDMT1199921172,臺灣 社會科 敎育의 社會的 人間像에 관한 硏究 : 한국의 사회과 교과서와 비교하여
947737,1999,유순백,동국대학교,석사,유순백,東國大學校 佛敎大學院,KDMT1199942533,법화경의 복지사상 연구
1560158,2018,편현장,명지대학교,석사,편현장,명지대학교 기록정보과학전문대학원,KDMT1201812525,캐릭터 아카이브 구축 전략 연구
931997,2019,우펑슈에,경북대학교,석사,우펑슈에,경북대학교 대학원,KDMT1201907720,중국 농민공의 빈곤실태와 요인에 관한 연구
986595,2002,윤찬용,건국대학교,석사,윤찬용,건국대학교 대학원,KDMT1200237788,거세 한우의 원료사료 이용에 관한 연구
902683,2011,오덕수,인하대학교,석사,오덕수,인하대학교 대학원,KDMT1201132692,DC 배전시스템에서 전압 안정화를 위한 VolTage Bus Conditioner(VBC)의 슬라이딩 모드 제어기의 설계
119768,2004,강보경,부산대학교,석사,강보경,부산대학교 대학원,KDMT1200455063,브레히트 극에 나타난 코러스의 형태와 기능 : 서양 전통극 및 노오(能)와의 비교 고찰
1039150,2016,이미옥,숙명여자대학교,석사,이미옥,숙명여자대학교 대학원,KDMT1201643511,잊혀진 비평 : 신들리기에서 유령을 보는 주체까지
1106835,2019,이영진,고려대학교,석사,이영진,고려대학교 대학원,KDMT1201964848,기대여명의 증가가 가계지출에 미치는 영향
1532969,2002,최지호,이화여자대학교,석사,최지호,이화여자대학교 국제대학원,KDMT1200252575,Evolution of industrial relations and union movement in Korea : A comparative study
1211704,2010,이현철,경북대학교,석사,이현철,경북대학교 행정대학원,KDMT1201071652,주민자치센터 활성화 방안에 관한 실증적 연구 :대구 광역시 동구를 중심으로
524680,2010,나혜민,계명대학교,석사,나혜민,계명대학교 대학원,KDMT1201072768,페놀성 화합물 첨가에 따른 제빵 가공공정 중의 밀가루 단백질 변화
821593,2014,신민정,홍익대학교,석사,신민정,홍익대학교 대학원,KDMT1201400565,브랜드 차별화 전략을 통한 국내 드럭스토어의 공간디자인에 대한 연구
1584540,2015,한상호,세종대학교,석사,한상호,세종대학교 대학원,KDMT1201575701,에쮸드(Etude)를 활용한 뮤지컬 창작 과정 연구 : 창작 뮤지컬 〈Love & Life〉 제작 노트
1189994,2003,이창열,성균관대학교,석사,이창열,성균관대학교 대학원,KDMT1200322023,WTO 분쟁해결제도의 개선방안에 관한 연구
958641,2016,유지현,동아대학교,석사,유지현,동아대학교 대학원,KDMT1201618671,유아의 기질과 아버지의 양육참여도 및 어머니의 양육효능감이 유아의 정서조절에 미치는 영향
962011,2019,유현아,건양대학교,석사,유현아,건양대학교 대학원,KDMT1201909356,사회적 배제 경험 후 인지적 탈융합 개입이 분노와 수치심에 미치는 영향
1121743,2020,이유진,대구대학교,석사,이유진,대구대학교 대학원,KDMT1202031277,공공기관 종사자의 조직·직무적합성이 성과에 미치는 영향 : 조직문화의 매개효과를 중심으로
1395888,2012,조민기,충남대학교,석사,조민기,충남대학교 대학원,KDMT1201208582,대평 탄산수의 수리화학 및 생성환경 유추
476139,2020,김태훈,연세대학교,석사,김태훈,연세대학교 교육대학원,KDMT1202005630,J 중학교 교사들의 학교스포츠클럽 경험에 관한 현상학적 연구 : 상호주관성을 중심으로
326085,2015,김수빈,한양대학교,석사,김수빈,한양대학교 대학원,KDMT1201509050,탈중력감이 건축 형태의 미적 선호도에 미치는 영향에 관한 연구
1456216,2022,찡응옥헌,조선대학교,석사,찡응옥헌,조선대학교 대학원,KDMT12022000017835,스마트 상품의 지능 속성이 소비자 몰입에 미치는 영향 : 베트남 소비자를 중심으로
1246684,2004,임재완,동국대학교,석사,임재완,동국대학교 대학원,KDMT1200433688,경주 불국사 다보탑 연구
571025,2022,문영찬,국민대학교,석사,문영찬,국민대학교 글로벌창업벤처대학원,KDMT12022000011024,소상공인의 사업실패경험이 업종전환의지에 미치는 영향의 탐색적 연구 : 사회적지지 조절 효과를 중심으로
863154,2008,안영창,단국대학교,석사,안영창,단국대학교 대학원,KDMT1200809974,병원성 미생물의 검출 방법
112540,2001,강기조,광운대학교,석사,강기조,광운대학교 대학원,KDMT1200129903,이중 편파 마이크로스트립 어레이 안테나
1303620,2021,전의민,전주대학교,석사,전의민,전주대학교 대학원,KDMT12021000051545,경계선지능아동의 발달에 영향을 미치는 프로그램 효과성에 대한 메타분석
722854,2017,배은주,광주교육대학교,석사,배은주,광주교육대학교 교육대학원,KDMT1201746018,수판셈 원리를 적용한 수업이 덧셈과 뺄셈 능력에 미치는 영향
476362,2004,김태훈,협성대학교,석사,김태훈,협성대학교 신학대학원,KDMT1200439244,멀티미디어 네트워크의 선교적 활용을 위한 연구
1472475,2008,천유미,한국외국어대학교,석사,천유미,한국외국어대학교 대학원,KDMT1200810539,중국 물류시장 확대와 한국 물류기업의 발전 방안 연구 : 제3자 물류를 중심으로
244732,2019,김동규,부산대학교,박사,Dong-Kyu Kim,부산대학교 대학원,KDMT1201918004,Advanced induction heating and local softening system for hot stamping
1489036,2017,최민주,한국과학기술원,석사,최민주,한국과학기술원,KDMT1201737221,사인 파와 고립 파의 쇄파과정에 관한 실험적 연구
